pid,date,dekad,B02,B03,B04,B05,B08,B11,n_clean_scl
2569,2022-01-17,1,488.8888888888889,863.2222222222222,412.8888888888889,1444.7777777777778,4055.4444444444443,1824.6666666666667,9
2570,2022-01-17,1,529.6666666666666,828.7777777777778,571.0,1307.6666666666667,3035.6666666666665,1572.888888888889,9
2571,2022-01-17,1,499.8888888888889,770.3333333333334,491.44444444444446,1308.3333333333333,4219.333333333333,1787.7777777777778,9
2577,2022-01-17,1,517.6666666666666,679.3333333333334,573.3333333333334,1262.0,2650.0,1577.6666666666667,3
2579,2022-01-17,1,413.3333333333333,725.6666666666666,341.0,1144.3333333333333,3888.8888888888887,1392.0,9
2582,2022-01-17,1,419.0,509.8888888888889,424.44444444444446,832.3333333333334,2182.3333333333335,1267.6666666666667,9
2584,2022-01-17,1,548.2222222222222,865.2222222222222,484.6666666666667,1235.5555555555557,3325.0,1175.888888888889,9
2589,2022-01-17,1,571.3333333333334,783.2222222222222,534.8888888888889,1270.3333333333333,3266.8888888888887,1371.7777777777778,9
2592,2022-01-17,1,405.22222222222223,659.6666666666666,390.44444444444446,1116.6666666666667,3229.4444444444443,1254.5555555555557,9
2593,2022-01-17,1,522.3333333333334,816.7777777777778,476.44444444444446,1216.4444444444443,3373.5555555555557,1478.6666666666667,9
2594,2022-01-17,1,413.0,610.7777777777778,506.77777777777777,1135.4444444444443,2459.6666666666665,1160.4444444444443,9
2596,2022-01-17,1,538.2222222222222,808.1111111111111,577.1111111111111,1361.4444444444443,3333.6666666666665,1267.3333333333333,9
2601,2022-01-17,1,498.22222222222223,782.4444444444445,439.3333333333333,1295.111111111111,3938.3333333333335,1623.888888888889,9
2604,2022-01-17,1,574.2222222222222,883.8888888888889,608.0,1281.4444444444443,3274.6666666666665,1492.3333333333333,9
2605,2022-01-17,1,484.0,665.3333333333334,780.5,1196.25,2166.3333333333335,1583.25,4
2607,2022-01-17,1,529.7777777777778,687.6666666666666,328.3333333333333,1161.5555555555557,4783.888888888889,1405.3333333333333,9
2611,2022-01-17,1,301.0,554.1111111111111,226.22222222222223,1017.1111111111111,4462.555555555556,1373.4444444444443,9
2615,2022-01-17,1,408.22222222222223,671.4444444444445,482.6666666666667,1047.0,2331.1111111111113,1317.125,8
2616,2022-01-17,1,408.22222222222223,671.4444444444445,482.6666666666667,1047.0,2331.1111111111113,1317.125,8
2617,2022-01-17,1,534.0,720.5555555555555,416.77777777777777,972.8888888888889,2093.1111111111113,956.6666666666666,9
2619,2022-01-17,1,591.0,931.2222222222222,681.6666666666666,1668.7777777777778,3559.1111111111113,1498.5555555555557,9
2622,2022-01-17,1,424.22222222222223,670.0,430.3333333333333,1204.6666666666667,3104.0,1053.5555555555557,9
2626,2022-01-17,1,468.8888888888889,854.7777777777778,485.8888888888889,1457.6666666666667,3613.777777777778,1555.7777777777778,9
2627,2022-01-17,1,471.0,830.1111111111111,403.8888888888889,1390.5555555555557,4684.555555555556,1503.7777777777778,9
2628,2022-01-17,1,475.55555555555554,653.1111111111111,553.8888888888889,1093.111111111111,2403.777777777778,1466.5555555555557,9
2632,2022-01-17,1,544.1111111111111,754.7777777777778,664.6666666666666,1297.75,2874.4444444444443,1808.125,8
2634,2022-01-17,1,483.6666666666667,657.1111111111111,363.44444444444446,957.4444444444445,2638.5555555555557,1420.0,9
2635,2022-01-17,1,349.8888888888889,455.22222222222223,281.55555555555554,806.6666666666666,1725.2222222222222,1233.4444444444443,9
2640,2022-01-17,1,368.3333333333333,607.6666666666666,328.6666666666667,1048.4444444444443,3258.222222222222,1442.111111111111,9
2641,2022-01-17,1,503.1111111111111,710.6666666666666,357.55555555555554,1180.2222222222222,4569.333333333333,1093.888888888889,9
2643,2022-01-17,1,471.44444444444446,799.4444444444445,326.44444444444446,1228.4444444444443,5207.777777777777,1337.0,9
2648,2022-01-17,1,511.55555555555554,936.8888888888889,511.8888888888889,1468.5555555555557,3644.222222222222,1600.111111111111,9
2649,2022-01-17,1,581.5,786.0,642.5,0,3281.0,0,1
2650,2022-01-17,1,528.4444444444445,849.8888888888889,463.77777777777777,1311.6666666666667,3363.4444444444443,1493.5555555555557,9
2657,2022-01-17,1,425.6666666666667,866.7777777777778,421.55555555555554,1438.3333333333333,3856.8888888888887,1423.7777777777778,9
2659,2022-01-17,1,478.8888888888889,727.0,336.8888888888889,1084.2222222222222,4490.444444444444,1262.0,9
2661,2022-01-17,1,421.55555555555554,653.5555555555555,577.0,1240.7777777777778,2686.0,1639.2222222222222,9
2670,2022-01-17,1,435.0,510.5,632.5,1053.0,2054.25,1772.0,4
2674,2022-01-17,1,442.55555555555554,772.2222222222222,361.77777777777777,1254.888888888889,4701.555555555556,1266.111111111111,9
2675,2022-01-17,1,435.22222222222223,737.3333333333334,405.1111111111111,1090.0,3279.222222222222,1563.888888888889,9
2677,2022-01-17,1,362.77777777777777,608.0,367.22222222222223,1012.4444444444445,3036.222222222222,1477.4444444444443,9
2681,2022-01-17,1,369.77777777777777,709.8888888888889,266.8888888888889,1259.3333333333333,3838.8888888888887,1095.888888888889,9
2682,2022-01-17,1,522.1111111111111,877.6666666666666,447.44444444444446,1342.888888888889,3552.0,1440.3333333333333,9
2683,2022-01-17,1,384.8,541.6,491.6,999.1428571428571,2121.0,1459.4285714285713,7
2684,2022-01-17,1,475.44444444444446,721.7777777777778,594.5555555555555,1291.5555555555557,2880.222222222222,1612.0,9
2691,2022-01-17,1,677.0,1008.5,516.0,1450.5,5184.0,1563.5,2
2693,2022-01-17,1,475.22222222222223,858.8888888888889,356.22222222222223,1389.2222222222222,4844.222222222223,1156.111111111111,9
2696,2022-01-17,1,297.0,398.44444444444446,313.1111111111111,906.4444444444445,1752.111111111111,965.8888888888889,9
2698,2022-01-17,1,469.55555555555554,839.7777777777778,464.3333333333333,1293.2222222222222,3178.0,1431.0,9
2700,2022-01-17,1,517.7777777777778,777.3333333333334,582.2222222222222,1476.3333333333333,4323.111111111111,2092.6666666666665,9
2709,2022-01-17,1,497.6666666666667,632.8888888888889,621.1111111111111,1084.5555555555557,2320.1111111111113,1306.888888888889,9
2710,2022-01-17,1,439.0,627.2222222222222,305.6666666666667,1065.3333333333333,4598.333333333333,1076.888888888889,9
2711,2022-01-17,1,429.22222222222223,729.0,493.1111111111111,1137.4444444444443,2328.222222222222,1217.111111111111,9
2712,2022-01-17,1,442.44444444444446,827.6666666666666,406.22222222222223,1474.888888888889,4211.888888888889,1466.2222222222222,9
2714,2022-01-17,1,419.8888888888889,715.8888888888889,368.44444444444446,1264.888888888889,4724.0,1610.888888888889,9
2716,2022-01-17,1,460.8888888888889,649.8888888888889,474.1111111111111,1040.4444444444443,2520.5555555555557,1553.111111111111,9
2719,2022-01-17,1,366.22222222222223,713.5555555555555,414.44444444444446,1040.3333333333333,3798.222222222222,1173.6666666666667,9
2721,2022-01-17,1,498.44444444444446,790.8888888888889,476.55555555555554,1219.2222222222222,3012.3333333333335,1341.2222222222222,9
2726,2022-01-17,1,412.1111111111111,636.3333333333334,340.6666666666667,1151.3333333333333,3947.3333333333335,1647.4444444444443,9
2727,2022-01-17,1,516.5555555555555,716.6666666666666,601.4444444444445,1095.375,2130.4444444444443,1345.625,8
2731,2022-01-17,1,351.8888888888889,738.2222222222222,373.22222222222223,1314.6666666666667,3950.8888888888887,1265.0,9
2732,2022-01-17,1,351.8888888888889,738.2222222222222,373.22222222222223,1314.6666666666667,3950.8888888888887,1265.0,9
2737,2022-01-17,1,355.3333333333333,525.8888888888889,281.8888888888889,937.7777777777778,3028.5555555555557,1407.888888888889,9
2738,2022-01-17,1,425.44444444444446,701.5555555555555,535.5555555555555,1209.4444444444443,3411.777777777778,1458.5555555555557,9
2740,2022-01-17,1,341.8888888888889,467.1111111111111,432.8888888888889,803.7777777777778,1891.7777777777778,1172.3333333333333,9
2743,2022-01-17,1,453.3333333333333,631.7777777777778,506.8888888888889,1280.2222222222222,2658.8888888888887,1770.888888888889,9
2755,2022-01-17,1,481.0,721.2222222222222,388.8888888888889,1170.3333333333333,3539.5555555555557,1427.2222222222222,9
2756,2022-01-17,1,490.44444444444446,709.1111111111111,608.5555555555555,1232.5555555555557,2557.4444444444443,1556.7777777777778,9
2760,2022-01-17,1,344.55555555555554,587.0,377.55555555555554,1113.6666666666667,3106.4444444444443,1244.7777777777778,9
2763,2022-01-17,1,495.6666666666667,834.5555555555555,538.2222222222222,1394.5555555555557,3200.6666666666665,1729.7777777777778,9
2764,2022-01-17,1,506.55555555555554,763.8888888888889,634.6666666666666,1267.4444444444443,3452.222222222222,1532.4444444444443,9
2772,2022-01-17,1,347.55555555555554,654.4444444444445,353.77777777777777,1125.4444444444443,3983.222222222222,1662.2222222222222,9
2773,2022-01-17,1,347.55555555555554,654.4444444444445,353.77777777777777,1125.4444444444443,3983.222222222222,1662.2222222222222,9
2774,2022-01-17,1,324.6666666666667,559.5555555555555,302.1111111111111,1078.3333333333333,3624.3333333333335,1456.0,9
2776,2022-01-17,1,465.55555555555554,683.0,494.77777777777777,1146.3333333333333,2847.1111111111113,1524.5555555555557,9
2779,2022-01-17,1,475.1111111111111,846.0,430.3333333333333,1356.2222222222222,3878.0,1563.5555555555557,9
2780,2022-01-17,1,400.44444444444446,660.5555555555555,402.22222222222223,991.2222222222222,2549.0,1427.111111111111,9
2786,2022-01-17,1,426.1111111111111,620.3333333333334,346.3333333333333,970.4444444444445,2445.3333333333335,1112.888888888889,9
2787,2022-01-17,1,497.0,675.25,631.25,1098.6666666666667,2020.25,1648.6666666666667,3
2795,2022-01-17,1,556.5555555555555,912.8888888888889,403.55555555555554,1471.111111111111,3724.1111111111113,1372.2222222222222,9
2810,2022-01-17,1,696.25,922.75,1234.5,0,2464.0,0,1
2811,2022-01-17,1,495.44444444444446,822.8888888888889,652.5555555555555,1416.5555555555557,3320.8888888888887,1430.888888888889,9
2840,2022-01-17,1,429.1111111111111,754.2222222222222,416.0,1324.6666666666667,4807.777777777777,1571.0,9
2841,2022-01-17,1,435.55555555555554,720.7777777777778,387.1111111111111,1240.3333333333333,3884.3333333333335,1685.0,9
2842,2022-01-17,1,377.44444444444446,629.8888888888889,415.77777777777777,1041.7777777777778,3191.4444444444443,1552.2222222222222,9
2843,2022-01-17,1,435.8333333333333,506.1666666666667,540.0,1088.5,1538.3333333333333,1384.0,2
2844,2022-01-17,1,429.55555555555554,661.6666666666666,342.77777777777777,1138.888888888889,4623.444444444444,1213.5555555555557,9
2846,2022-01-17,1,528.6666666666666,780.3333333333334,755.0,1264.5714285714287,3364.6666666666665,1589.7142857142858,7
2849,2022-01-17,1,450.6666666666667,773.7777777777778,437.44444444444446,1240.0,3550.222222222222,1366.0,9
2850,2022-01-17,1,633.3333333333334,1003.8333333333334,878.6666666666666,1587.5,3758.3333333333335,1607.0,2
2856,2022-01-17,1,471.22222222222223,698.0,356.6666666666667,1036.4444444444443,3648.4444444444443,1543.3333333333333,9
2863,2022-01-17,1,496.0,701.0,634.3333333333334,1102.0,2087.6666666666665,1712.6666666666667,3
2868,2022-01-17,1,446.0,592.4444444444445,440.22222222222223,933.6666666666666,2237.1111111111113,1160.3333333333333,9
2871,2022-01-17,1,419.75,546.75,456.5,933.5,1820.25,1322.25,4
2874,2022-01-17,1,369.0,597.1111111111111,231.66666666666666,988.7777777777778,5305.333333333333,1472.4444444444443,9
2876,2022-01-17,1,465.8888888888889,817.6666666666666,454.6666666666667,1349.111111111111,3903.8888888888887,1369.6666666666667,9
2877,2022-01-17,1,465.6666666666667,725.2222222222222,344.44444444444446,1234.888888888889,4574.666666666667,1257.3333333333333,9
2878,2022-01-17,1,474.1111111111111,638.1111111111111,393.77777777777777,1075.4444444444443,2854.777777777778,1508.3333333333333,9
2879,2022-01-17,1,464.3333333333333,688.1111111111111,489.6666666666667,1064.0,2649.8888888888887,1576.5555555555557,9
2886,2022-01-17,1,473.1111111111111,671.0,557.8888888888889,1324.4444444444443,2937.0,1360.7777777777778,9
2890,2022-01-17,1,534.25,720.5,544.0,0,1889.75,0,1
2894,2022-01-17,1,394.77777777777777,666.7777777777778,375.0,1111.0,4336.0,1545.888888888889,9
2899,2022-01-17,1,486.0,886.2222222222222,489.0,1362.888888888889,3635.1111111111113,1367.7777777777778,9
2901,2022-01-17,1,534.2222222222222,877.7777777777778,387.44444444444446,1403.5555555555557,5598.222222222223,1720.4444444444443,9
2902,2022-01-17,1,519.4444444444445,910.8888888888889,405.8888888888889,1430.3333333333333,5417.111111111111,1688.3333333333333,9
2905,2022-01-17,1,407.1111111111111,650.4444444444445,283.1111111111111,1078.2222222222222,4481.888888888889,1369.6666666666667,9
2907,2022-01-17,1,441.55555555555554,843.2222222222222,318.22222222222223,1353.3333333333333,3946.777777777778,1216.0,9
2910,2022-01-17,1,622.1666666666666,903.5,607.8333333333334,1265.0,2608.3333333333335,1364.5,2
2922,2022-01-17,1,458.44444444444446,803.1111111111111,429.1111111111111,1329.4444444444443,4210.111111111111,1408.2222222222222,9
2923,2022-01-17,1,473.1111111111111,623.0,662.3333333333334,1199.4444444444443,2262.4444444444443,1653.0,9
2924,2022-01-17,1,473.1111111111111,623.0,662.3333333333334,1199.4444444444443,2262.4444444444443,1653.0,9
2927,2022-01-17,1,416.8888888888889,629.2222222222222,494.22222222222223,1169.7777777777778,2624.8888888888887,1588.4444444444443,9
2942,2022-01-17,1,612.0,924.0,567.0,1251.75,3163.0,1394.0,4
2946,2022-01-17,1,703.3333333333334,812.2222222222222,1110.7777777777778,1336.3333333333333,1842.5555555555557,2312.5,6
3019,2022-01-17,1,424.22222222222223,624.3333333333334,446.8888888888889,982.4444444444445,2430.3333333333335,1405.5555555555557,9
3021,2022-01-17,1,436.55555555555554,611.1111111111111,531.4444444444445,1007.0,2056.777777777778,1465.7777777777778,9
3023,2022-01-17,1,334.6666666666667,571.6666666666666,232.22222222222223,1041.4444444444443,4197.222222222223,1509.2222222222222,9
3024,2022-01-17,1,584.1111111111111,837.3333333333334,687.7777777777778,1284.2222222222222,2736.3333333333335,1657.3333333333333,9
3026,2022-01-17,1,419.0,689.0,537.7777777777778,1230.111111111111,3383.222222222222,1655.6666666666667,9
3032,2022-01-17,1,480.0,678.6666666666666,700.7777777777778,1240.2857142857142,2446.8888888888887,1621.142857142857,7
3033,2022-01-17,1,563.1428571428571,797.2857142857143,761.4285714285714,1276.4285714285713,2455.5714285714284,1750.142857142857,7
3038,2022-01-17,1,439.77777777777777,652.4444444444445,508.3333333333333,1135.6666666666667,3075.8888888888887,1574.4444444444443,9
3054,2022-01-17,1,334.3333333333333,478.8888888888889,326.22222222222223,804.2222222222222,2149.4444444444443,1088.6666666666667,9
3055,2022-01-17,1,480.3333333333333,867.0,436.1111111111111,1522.0,3504.4444444444443,1441.4444444444443,9
3056,2022-01-17,1,515.4444444444445,737.3333333333334,543.0,1237.888888888889,2985.4444444444443,1360.5555555555557,9
3061,2022-01-17,1,390.6666666666667,695.3333333333334,252.66666666666666,1123.5555555555557,4412.0,1201.3333333333333,9
3063,2022-01-17,1,501.44444444444446,919.8888888888889,481.1111111111111,1432.2222222222222,3685.222222222222,1458.2222222222222,9
3064,2022-01-17,1,322.3333333333333,525.3333333333334,234.11111111111111,986.6666666666666,4683.111111111111,1586.0,9
3065,2022-01-17,1,430.0,778.0,466.55555555555554,1379.7777777777778,3475.5555555555557,1356.7777777777778,9
3066,2022-01-17,1,467.22222222222223,720.4444444444445,521.0,1176.2222222222222,2843.0,1642.0,9
3067,2022-01-17,1,430.55555555555554,637.3333333333334,415.44444444444446,1067.4444444444443,2625.0,1463.7777777777778,9
3068,2022-01-17,1,505.55555555555554,890.1111111111111,571.3333333333334,1373.888888888889,3288.6666666666665,1722.4444444444443,9
3075,2022-01-17,1,352.55555555555554,565.7777777777778,227.33333333333334,927.5555555555555,3635.0,1394.5555555555557,9
3076,2022-01-17,1,582.3333333333334,702.1111111111111,572.1111111111111,972.0,2838.4444444444443,772.5714285714286,7
3078,2022-01-17,1,407.0,670.8888888888889,265.3333333333333,1041.2222222222222,4969.111111111111,1271.888888888889,9
3079,2022-01-17,1,352.3333333333333,605.3333333333334,252.22222222222223,1068.111111111111,4294.666666666667,1425.7777777777778,9
3080,2022-01-17,1,504.8333333333333,625.8333333333334,863.3333333333334,1184.3333333333333,1444.6666666666667,2155.6666666666665,3
3083,2022-01-17,1,421.22222222222223,723.7777777777778,327.55555555555554,1165.2222222222222,4883.888888888889,1334.2222222222222,9
3084,2022-01-17,1,387.55555555555554,462.55555555555554,359.0,934.3333333333334,1770.888888888889,1256.111111111111,9
3085,2022-01-17,1,386.0,710.0,344.3333333333333,1079.6666666666667,3710.4444444444443,1250.111111111111,9
3086,2022-01-17,1,404.0,539.2222222222222,412.8888888888889,913.2222222222222,2057.5555555555557,1217.0,9
3088,2022-01-17,1,489.55555555555554,709.3333333333334,555.8888888888889,1132.3333333333333,2399.4444444444443,1454.3333333333333,9
3089,2022-01-17,1,366.3333333333333,581.0,294.6666666666667,976.7777777777778,3902.0,972.5555555555555,9
3090,2022-01-17,1,453.44444444444446,682.3333333333334,571.5555555555555,1171.6666666666667,2547.222222222222,1607.111111111111,9
3091,2022-01-17,1,453.44444444444446,682.3333333333334,571.5555555555555,1171.6666666666667,2547.222222222222,1607.111111111111,9
3092,2022-01-17,1,434.3333333333333,777.5555555555555,510.55555555555554,1457.5555555555557,3555.8888888888887,1442.2222222222222,9
3093,2022-01-17,1,444.22222222222223,751.3333333333334,534.0,1337.3333333333333,3730.0,1732.888888888889,9
3094,2022-01-17,1,454.55555555555554,733.7777777777778,309.22222222222223,1239.2222222222222,5495.333333333333,1239.6666666666667,9
3095,2022-01-17,1,473.55555555555554,863.7777777777778,708.4444444444445,1623.0,3645.222222222222,1812.7777777777778,9
3096,2022-01-17,1,397.55555555555554,601.4444444444445,482.6666666666667,1188.6666666666667,2901.777777777778,1495.111111111111,9
3097,2022-01-17,1,517.8888888888889,855.2222222222222,523.3333333333334,1382.0,4617.444444444444,1771.5555555555557,9
3098,2022-01-17,1,411.55555555555554,693.3333333333334,406.22222222222223,1196.0,3439.8888888888887,1529.2222222222222,9
3099,2022-01-17,1,504.8888888888889,894.8888888888889,481.44444444444446,1327.2222222222222,3711.4444444444443,1392.888888888889,9
3100,2022-01-17,1,350.22222222222223,471.1111111111111,332.77777777777777,927.875,1996.0,1240.625,8
3101,2022-01-17,1,380.3333333333333,699.6666666666666,365.77777777777777,1227.7777777777778,4177.444444444444,1516.111111111111,9
3102,2022-01-17,1,636.6666666666666,865.7777777777778,838.0,1548.2222222222222,2690.0,1236.2222222222222,9
3103,2022-01-17,1,439.22222222222223,817.7777777777778,424.3333333333333,1428.888888888889,4536.222222222223,1730.7777777777778,9
3104,2022-01-17,1,519.5555555555555,752.7777777777778,498.77777777777777,1168.6666666666667,2689.1111111111113,1395.888888888889,9
3105,2022-01-17,1,450.55555555555554,655.1111111111111,435.0,1030.111111111111,2386.1111111111113,1527.5555555555557,9
3106,2022-01-17,1,375.22222222222223,589.1111111111111,337.22222222222223,982.4444444444445,3259.777777777778,1648.111111111111,9
3109,2022-01-17,1,524.0,744.4444444444445,739.0,1335.888888888889,2472.8888888888887,1703.4444444444443,9
3110,2022-01-17,1,456.0,714.1111111111111,492.55555555555554,1273.3333333333333,3361.8888888888887,1256.6666666666667,9
3111,2022-01-17,1,467.42857142857144,593.5714285714286,517.8571428571429,1084.2857142857142,2033.857142857143,1544.7142857142858,7
3112,2022-01-17,1,456.8888888888889,742.1111111111111,592.2222222222222,1261.4444444444443,2817.1111111111113,1781.5555555555557,9
3114,2022-01-17,1,510.22222222222223,913.0,546.3333333333334,1291.875,3613.0,1424.0,8
3115,2022-01-17,1,330.77777777777777,547.0,292.8888888888889,959.0,4189.555555555556,1744.6666666666667,9
3118,2022-01-17,1,346.1111111111111,531.6666666666666,239.0,895.5555555555555,4064.8888888888887,1448.7777777777778,9
3119,2022-01-17,1,511.1111111111111,799.3333333333334,657.4444444444445,1325.111111111111,2792.5555555555557,1754.888888888889,9
3121,2022-01-17,1,353.22222222222223,510.0,293.3333333333333,887.6666666666666,3026.5555555555557,1253.7777777777778,9
3122,2022-01-17,1,373.0,560.0,294.6666666666667,932.6666666666666,3078.8888888888887,1164.3333333333333,9
3123,2022-01-17,1,361.0,587.4444444444445,258.0,1068.3333333333333,4719.555555555556,1645.3333333333333,9
3124,2022-01-17,1,454.55555555555554,729.8888888888889,448.6666666666667,1185.5555555555557,3166.5555555555557,1303.0,9
3125,2022-01-17,1,455.1111111111111,770.1111111111111,366.77777777777777,1338.4444444444443,4189.0,1197.0,9
3126,2022-01-17,1,505.75,620.0,762.25,1108.0,1717.75,2060.5,2
3127,2022-01-17,1,471.22222222222223,751.1111111111111,506.77777777777777,1187.7777777777778,2861.777777777778,1568.2222222222222,9
3128,2022-01-17,1,306.44444444444446,599.1111111111111,225.55555555555554,1102.111111111111,5104.333333333333,1813.111111111111,9
3129,2022-01-17,1,414.1111111111111,742.6666666666666,358.22222222222223,1385.888888888889,4281.555555555556,1413.0,9
3133,2022-01-17,1,472.8888888888889,723.4444444444445,504.22222222222223,1105.111111111111,2571.3333333333335,1350.4444444444443,9
3136,2022-01-17,1,329.55555555555554,544.0,209.22222222222223,936.3333333333334,4572.888888888889,1560.4444444444443,9
3137,2022-01-17,1,459.8888888888889,687.2222222222222,582.1111111111111,1334.4444444444443,2574.5555555555557,1602.0,9
3153,2022-01-17,1,454.22222222222223,794.1111111111111,461.0,1259.7777777777778,3917.1111111111113,1580.0,9
3155,2022-01-17,1,362.8888888888889,612.1111111111111,268.6666666666667,1052.0,3992.3333333333335,1361.6666666666667,9
3159,2022-01-17,1,542.1111111111111,920.5555555555555,845.2222222222222,1631.0,3545.8888888888887,2079.0,9
3160,2022-01-17,1,545.5555555555555,796.2222222222222,732.0,1249.0,2683.5555555555557,1631.111111111111,9
3162,2022-01-17,1,593.5,751.25,757.5,1264.0,2525.25,2023.4,5
3164,2022-01-17,1,363.1111111111111,608.2222222222222,252.66666666666666,1066.5555555555557,4852.222222222223,1143.7777777777778,9
3165,2022-01-17,1,390.77777777777777,508.6666666666667,307.1111111111111,918.2222222222222,1951.4444444444443,1182.2222222222222,9
3166,2022-01-17,1,585.25,690.25,666.25,1099.5,1962.0,1349.5,2
3170,2022-01-17,1,588.5,668.5,913.25,0,2055.0,0,1
3171,2022-01-17,1,559.0,817.6666666666666,474.1111111111111,1290.4444444444443,3966.222222222222,1520.3333333333333,9
3175,2022-01-17,1,450.5,548.5,500.1666666666667,882.0,1662.5,1378.3333333333333,3
3176,2022-01-17,1,431.6666666666667,603.5555555555555,633.7777777777778,1014.7142857142857,2266.222222222222,1546.142857142857,7
3177,2022-01-17,1,611.7777777777778,1014.7777777777778,431.22222222222223,1510.0,5933.777777777777,1854.888888888889,9
3178,2022-01-17,1,404.44444444444446,660.5555555555555,487.3333333333333,1151.6666666666667,2694.222222222222,1508.5555555555557,9
3179,2022-01-17,1,485.1111111111111,781.4444444444445,460.3333333333333,1272.3333333333333,3723.222222222222,1354.4444444444443,9
3183,2022-01-17,1,427.8888888888889,635.2222222222222,351.44444444444446,964.7777777777778,4029.8888888888887,1311.6666666666667,9
3185,2022-01-17,1,476.44444444444446,704.3333333333334,387.6666666666667,1186.5555555555557,4779.0,1153.5555555555557,9
3186,2022-01-17,1,283.77777777777777,515.1111111111111,269.6666666666667,894.3333333333334,2852.3333333333335,1119.4444444444443,9
3189,2022-01-17,1,439.1666666666667,656.8333333333334,738.6666666666666,1259.25,2120.1666666666665,1695.5,4
3190,2022-01-17,1,662.6666666666666,1071.6666666666667,1007.5,2091.3333333333335,4008.3333333333335,1672.3333333333333,3
3193,2022-01-17,1,503.8888888888889,662.1111111111111,626.4444444444445,1069.3333333333333,2247.6666666666665,1221.111111111111,9
3196,2022-01-17,1,340.55555555555554,498.1111111111111,181.44444444444446,855.0,4283.888888888889,1380.888888888889,9
3197,2022-01-17,1,554.2222222222222,870.0,464.3333333333333,1271.4444444444443,3391.5555555555557,1214.3333333333333,9
3198,2022-01-17,1,373.44444444444446,615.8888888888889,222.11111111111111,1027.3333333333333,5002.222222222223,1797.3333333333333,9
3199,2022-01-17,1,536.3333333333334,714.5555555555555,423.44444444444446,1375.888888888889,4399.0,1079.7777777777778,9
3218,2022-01-17,1,404.77777777777777,718.8888888888889,303.22222222222223,1212.6666666666667,4705.777777777777,1782.3333333333333,9
3220,2022-01-17,1,482.1111111111111,903.2222222222222,463.77777777777777,1548.3333333333333,4464.888888888889,1533.3333333333333,9
3222,2022-01-17,1,551.1111111111111,814.8888888888889,646.0,1270.7777777777778,2743.1111111111113,1763.6666666666667,9
3223,2022-01-17,1,487.44444444444446,863.3333333333334,438.77777777777777,1251.5555555555557,3561.8888888888887,1488.2222222222222,9
3226,2022-01-17,1,352.3333333333333,629.6666666666666,326.22222222222223,1130.888888888889,4494.333333333333,1520.2222222222222,9
3230,2022-01-17,1,401.0,441.22222222222223,254.33333333333334,860.7777777777778,1713.6666666666667,1155.3333333333333,9
3339,2022-01-17,1,499.1111111111111,725.4444444444445,699.2222222222222,1245.7777777777778,2461.5555555555557,1399.5555555555557,9
3353,2022-01-17,1,636.75,705.25,756.0,1140.5,2265.5,1361.5,2
3354,2022-01-17,1,560.5555555555555,719.6666666666666,522.4444444444445,1029.625,2213.8888888888887,1315.625,8
3355,2022-01-17,1,540.6666666666666,876.6666666666666,658.6666666666666,1277.1666666666667,3602.6666666666665,1450.0,6
3356,2022-01-17,1,534.5555555555555,720.5555555555555,526.8888888888889,997.0,2175.3333333333335,1342.2222222222222,9
3364,2022-01-17,1,483.22222222222223,810.3333333333334,596.3333333333334,1393.7777777777778,2907.6666666666665,1538.2222222222222,9
3365,2022-01-17,1,527.7777777777778,970.7777777777778,609.1111111111111,1624.888888888889,4124.444444444444,1574.0,9
3367,2022-01-17,1,560.0,759.6666666666666,681.1111111111111,1232.5555555555557,2647.3333333333335,1623.888888888889,9
3368,2022-01-17,1,566.3333333333334,819.7777777777778,756.8888888888889,1386.111111111111,3587.6666666666665,1673.2222222222222,9
3369,2022-01-17,1,428.6666666666667,793.2222222222222,360.55555555555554,1287.7777777777778,4808.777777777777,1740.111111111111,9
3370,2022-01-17,1,463.3333333333333,803.3333333333334,475.22222222222223,1343.3333333333333,3441.5555555555557,1285.3333333333333,9
3375,2022-01-17,1,344.55555555555554,597.5555555555555,270.6666666666667,973.8888888888889,4193.333333333333,1572.4444444444443,9
3382,2022-01-17,1,522.4444444444445,754.6666666666666,483.3333333333333,1275.0,3690.6666666666665,1466.2222222222222,9
3389,2022-01-17,1,511.5,710.0,743.0,1203.5,2243.5,1728.5,2
3397,2022-01-17,1,451.3333333333333,768.0,475.3333333333333,1184.4285714285713,4051.3333333333335,1759.4285714285713,7
3401,2022-01-17,1,550.6666666666666,745.3333333333334,797.8333333333334,1393.6666666666667,2413.3333333333335,1729.0,3
3402,2022-01-17,1,561.1111111111111,830.1111111111111,598.0,1333.3333333333333,3008.8888888888887,1603.2222222222222,9
3403,2022-01-17,1,473.77777777777777,817.0,359.1111111111111,1287.6666666666667,3968.4444444444443,1406.0,9
3405,2022-01-17,1,582.6666666666666,677.5555555555555,584.6666666666666,1120.2222222222222,2735.6666666666665,1422.888888888889,9
3406,2022-01-17,1,554.8888888888889,790.8888888888889,546.5555555555555,1328.888888888889,3802.777777777778,1281.6666666666667,9
3407,2022-01-17,1,517.6666666666666,682.3333333333334,675.0,1112.3333333333333,2263.3333333333335,1833.6666666666667,3
3408,2022-01-17,1,464.1111111111111,754.1111111111111,370.22222222222223,1250.5555555555557,5041.333333333333,1705.0,9
3409,2022-01-17,1,388.25,408.75,429.0,0,1300.25,0,1
