pid,date,dekad,B04,B08,B05,B11
30095,2025-01-02,0,681.6666666666666,1755.5555555555557,1202.2222222222222,2006.888888888889
30101,2025-01-02,0,392.0,3831.1111111111113,1442.6666666666667,1466.5555555555557
30134,2025-01-02,0,965.1111111111111,1717.3333333333333,1197.4444444444443,1792.4444444444443
30135,2025-01-02,0,880.0,1337.3333333333333,1097.7777777777778,1524.888888888889
30136,2025-01-02,0,591.6666666666666,3768.0,1541.0,1823.4444444444443
30137,2025-01-02,0,1146.6666666666667,2507.1111111111113,1528.5555555555557,2012.0
30138,2025-01-02,0,645.2222222222222,3494.222222222222,1379.7777777777778,1751.6666666666667
30139,2025-01-02,0,1056.4444444444443,1811.7777777777778,1316.111111111111,2137.6666666666665
30140,2025-01-02,0,1056.6666666666667,1816.0,1337.111111111111,1862.111111111111
30141,2025-01-02,0,356.44444444444446,4440.444444444444,1137.4444444444443,1575.2222222222222
30142,2025-01-02,0,1064.2222222222222,2091.3333333333335,1201.2222222222222,1681.2222222222222
30143,2025-01-02,0,589.7777777777778,1748.2222222222222,824.6666666666666,1012.3333333333334
30144,2025-01-02,0,489.77777777777777,4388.444444444444,1431.5555555555557,1678.7777777777778
30145,2025-01-02,0,801.5555555555555,2034.888888888889,1182.111111111111,1757.111111111111
30146,2025-01-02,0,366.8888888888889,1653.7777777777778,864.1111111111111,1080.7777777777778
30147,2025-01-02,0,837.2222222222222,1438.6666666666667,1029.2222222222222,1510.111111111111
30148,2025-01-02,0,313.1111111111111,2938.222222222222,833.1111111111111,764.2222222222222
30149,2025-01-02,0,1175.3333333333333,1960.2222222222222,1488.4444444444443,2002.111111111111
30151,2025-01-02,0,753.6666666666666,1831.111111111111,1105.7777777777778,1480.5555555555557
30162,2025-01-02,0,358.8888888888889,2832.8888888888887,992.2222222222222,979.7777777777778
30171,2025-01-02,0,591.1111111111111,2390.222222222222,1160.7777777777778,1281.2222222222222
30175,2025-01-02,0,449.22222222222223,704.2222222222222,723.2222222222222,842.5555555555555
30176,2025-01-02,0,997.5555555555555,1694.0,1296.0,1547.0
30177,2025-01-02,0,417.77777777777777,3311.5555555555557,1102.3333333333333,1364.111111111111
30178,2025-01-02,0,596.3333333333334,1810.4444444444443,860.3333333333334,1382.7777777777778
30179,2025-01-02,0,432.3333333333333,4753.777777777777,1168.2222222222222,1423.5555555555557
30180,2025-01-02,0,603.3333333333334,2116.8888888888887,1058.0,1501.4444444444443
30181,2025-01-02,0,392.6666666666667,3263.1111111111113,1164.3333333333333,1575.6666666666667
30182,2025-01-02,0,726.8888888888889,1397.3333333333333,974.5555555555555,1719.2222222222222
30183,2025-01-02,0,434.3333333333333,3055.3333333333335,967.5555555555555,1417.2222222222222
30184,2025-01-02,0,434.3333333333333,3055.3333333333335,967.5555555555555,1417.2222222222222
30185,2025-01-02,0,259.6666666666667,1052.111111111111,735.3333333333334,813.2222222222222
30186,2025-01-02,0,752.4444444444445,2173.3333333333335,1177.111111111111,1564.3333333333333
30187,2025-01-02,0,752.4444444444445,2173.3333333333335,1177.111111111111,1564.3333333333333
30188,2025-01-02,0,531.4444444444445,1442.4444444444443,810.7777777777778,1352.2222222222222
30189,2025-01-02,0,395.1111111111111,2692.4444444444443,998.5555555555555,1306.888888888889
30190,2025-01-02,0,802.4444444444445,1390.888888888889,978.4444444444445,1231.5555555555557
30403,2025-01-02,0,382.6666666666667,2942.222222222222,1022.2222222222222,1438.3333333333333
30406,2025-01-02,0,491.55555555555554,1168.888888888889,777.4444444444445,1319.4444444444443
30409,2025-01-02,0,989.3333333333334,1838.2222222222222,1165.3333333333333,1608.4444444444443
30431,2025-01-02,0,428.0,1784.6666666666667,933.4444444444445,1329.7777777777778
30454,2025-01-02,0,569.6666666666666,1950.888888888889,1060.888888888889,1283.6666666666667
30475,2025-01-02,0,508.1111111111111,2699.3333333333335,1177.2222222222222,1405.4444444444443
30496,2025-01-02,0,617.1111111111111,2299.777777777778,1156.3333333333333,1662.3333333333333
30511,2025-01-02,0,678.0,2252.222222222222,1291.2222222222222,1608.2222222222222
30512,2025-01-02,0,282.1111111111111,5146.666666666667,1197.6666666666667,1450.0
30549,2025-01-02,0,706.2222222222222,2339.5555555555557,1038.5555555555557,1471.4444444444443
30616,2025-01-02,0,595.6666666666666,1875.5555555555557,998.1111111111111,1544.0
30617,2025-01-02,0,455.22222222222223,827.7777777777778,724.7777777777778,988.6666666666666
30618,2025-01-02,0,1096.4444444444443,1931.7777777777778,1302.888888888889,1782.5555555555557
30620,2025-01-02,0,884.8888888888889,2190.6666666666665,1230.4444444444443,1886.5555555555557
30624,2025-01-02,0,563.6666666666666,2051.5555555555557,968.5555555555555,1357.888888888889
30625,2025-01-02,0,499.1111111111111,1165.7777777777778,699.7777777777778,1567.4444444444443
30628,2025-01-02,0,370.1111111111111,3586.222222222222,1221.5555555555557,1448.3333333333333
30630,2025-01-02,0,353.1111111111111,4268.0,1281.888888888889,1101.0
30637,2025-01-02,0,812.3333333333334,1502.2222222222222,1027.0,1673.3333333333333
30641,2025-01-02,0,825.1111111111111,1800.2222222222222,1179.111111111111,1841.4444444444443
30642,2025-01-02,0,825.1111111111111,1800.2222222222222,1179.111111111111,1841.4444444444443
30667,2025-01-02,0,1001.8888888888889,1662.2222222222222,1194.4444444444443,1937.0
30700,2025-01-02,0,340.77777777777777,3001.1111111111113,1017.3333333333334,1439.2222222222222
30705,2025-01-02,0,893.3333333333334,1947.111111111111,1265.0,1686.4444444444443
30717,2025-01-02,0,1344.4444444444443,2108.6666666666665,1460.4444444444443,2311.0
30718,2025-01-02,0,404.77777777777777,4353.777777777777,1365.7777777777778,1507.3333333333333
30725,2025-01-02,0,287.55555555555554,5428.0,1077.888888888889,1513.0
30726,2025-01-02,0,683.1111111111111,1766.2222222222222,974.1111111111111,1540.111111111111
30727,2025-01-02,0,683.1111111111111,1766.2222222222222,974.1111111111111,1540.111111111111
30732,2025-01-02,0,959.7777777777778,1849.111111111111,1282.7777777777778,1955.6666666666667
31022,2025-01-02,0,479.6666666666667,2837.5555555555557,1223.3333333333333,1460.4444444444443
31023,2025-01-02,0,292.0,3857.777777777778,970.5555555555555,1214.0
31024,2025-01-02,0,503.77777777777777,2079.5555555555557,1004.8888888888889,1394.4444444444443
31030,2025-01-02,0,552.4444444444445,3014.0,1211.5555555555557,1629.3333333333333
31042,2025-01-02,0,652.8888888888889,1203.111111111111,899.8888888888889,1385.4444444444443
31043,2025-01-02,0,283.22222222222223,3588.0,1095.0,1129.6666666666667
31044,2025-01-02,0,305.55555555555554,3702.6666666666665,1182.2222222222222,1156.2222222222222
31045,2025-01-02,0,458.22222222222223,4037.777777777778,1546.4444444444443,1461.0
31046,2025-01-02,0,788.6666666666666,1748.2222222222222,1069.7777777777778,1743.2222222222222
31047,2025-01-02,0,956.6666666666666,1622.2222222222222,1210.5555555555557,1629.4444444444443
31059,2025-01-02,0,539.5555555555555,1527.111111111111,875.0,1414.0
31060,2025-01-02,0,942.0,1796.4444444444443,1293.111111111111,1943.4444444444443
31061,2025-01-02,0,532.6666666666666,2429.3333333333335,1118.5555555555557,1207.7777777777778
31062,2025-01-02,0,532.6666666666666,2429.3333333333335,1118.5555555555557,1207.7777777777778
31088,2025-01-02,0,568.6666666666666,3074.222222222222,1307.888888888889,1304.2222222222222
31089,2025-01-02,0,860.0,1689.3333333333333,1171.888888888889,1447.888888888889
31090,2025-01-02,0,920.0,1830.2222222222222,1220.5555555555557,1612.5555555555557
31091,2025-01-02,0,1016.0,2754.8888888888887,1475.0,2049.6666666666665
31093,2025-01-02,0,836.1111111111111,2071.777777777778,1205.0,1727.5555555555557
31097,2025-01-02,0,957.3333333333334,1531.3333333333333,1184.0,1594.6666666666667
31098,2025-01-02,0,1011.6666666666666,1984.6666666666667,1331.3333333333333,1908.0
31099,2025-01-02,0,592.6666666666666,2566.6666666666665,1189.6666666666667,1803.5555555555557
31100,2025-01-02,0,870.3333333333334,2464.8888888888887,1283.2222222222222,2022.2222222222222
31101,2025-01-02,0,561.0,2886.222222222222,911.0,1241.7777777777778
31102,2025-01-02,0,829.6666666666666,2235.777777777778,1329.4444444444443,1832.888888888889
31103,2025-01-02,0,697.3333333333334,2657.5555555555557,1214.5555555555557,1879.7777777777778
31104,2025-01-02,0,211.0,4000.4444444444443,863.2222222222222,1302.888888888889
31105,2025-01-02,0,442.6666666666667,2436.4444444444443,824.1111111111111,1358.2222222222222
31106,2025-01-02,0,1005.2222222222222,1878.888888888889,1344.0,2025.4444444444443
31107,2025-01-02,0,769.1111111111111,3064.6666666666665,1203.888888888889,1832.5555555555557
31108,2025-01-02,0,724.2222222222222,1610.0,1081.4444444444443,1245.111111111111
31130,2025-01-02,0,623.0,2253.5555555555557,919.4444444444445,1252.0
31131,2025-01-02,0,721.0,3122.4444444444443,1571.0,1784.2222222222222
31132,2025-01-02,0,639.5555555555555,1706.6666666666667,1005.4444444444445,1752.3333333333333
31133,2025-01-02,0,597.8888888888889,2358.0,1172.4444444444443,1349.0
31134,2025-01-02,0,399.55555555555554,2255.3333333333335,870.0,1148.0
31135,2025-01-02,0,521.5555555555555,2395.5555555555557,1160.7777777777778,1405.7777777777778
31136,2025-01-02,0,410.77777777777777,2932.0,1142.888888888889,1359.888888888889
31137,2025-01-02,0,525.8888888888889,1234.0,800.4444444444445,1194.888888888889
31139,2025-01-02,0,470.1111111111111,1651.7777777777778,800.0,1188.888888888889
31140,2025-01-02,0,699.8888888888889,1467.3333333333333,1031.111111111111,1473.4444444444443
31141,2025-01-02,0,489.22222222222223,3447.5555555555557,1249.111111111111,1328.6666666666667
31143,2025-01-02,0,546.5555555555555,2598.6666666666665,1077.5555555555557,1516.5555555555557
31144,2025-01-02,0,790.6666666666666,2324.6666666666665,1281.888888888889,1852.111111111111
31145,2025-01-02,0,344.22222222222223,1753.111111111111,729.7777777777778,1205.7777777777778
31146,2025-01-02,0,607.2222222222222,1744.2222222222222,952.1111111111111,1608.3333333333333
31349,2025-01-02,0,891.0,1685.5555555555557,1214.888888888889,1782.888888888889
31355,2025-01-02,0,815.7777777777778,2144.4444444444443,1259.888888888889,1612.4444444444443
31357,2025-01-02,0,770.7777777777778,2306.4444444444443,1166.888888888889,1502.7777777777778
31388,2025-01-02,0,511.8888888888889,3131.3333333333335,1209.6666666666667,1675.888888888889
31395,2025-01-02,0,399.44444444444446,3401.3333333333335,930.8888888888889,1055.2222222222222
31396,2025-01-02,0,399.44444444444446,3401.3333333333335,930.8888888888889,1055.2222222222222
31416,2025-01-02,0,397.8888888888889,3986.222222222222,1168.5555555555557,1505.888888888889
31477,2025-01-02,0,278.1111111111111,4004.0,1270.3333333333333,1277.3333333333333
31486,2025-01-02,0,522.3333333333334,2288.4444444444443,1053.7777777777778,1185.3333333333333
31489,2025-01-02,0,957.3333333333334,1832.888888888889,1302.3333333333333,1429.111111111111
31515,2025-01-02,0,410.8888888888889,3515.1111111111113,1303.7777777777778,1537.111111111111
31517,2025-01-02,0,277.1111111111111,3224.4444444444443,915.7777777777778,1122.2222222222222
31518,2025-01-02,0,277.1111111111111,3224.4444444444443,915.7777777777778,1122.2222222222222
31568,2025-01-02,0,814.7777777777778,1736.4444444444443,1137.4444444444443,1896.5555555555557
31569,2025-01-02,0,585.8888888888889,2523.3333333333335,1254.111111111111,1315.2222222222222
31571,2025-01-02,0,751.7777777777778,1232.7777777777778,813.6666666666666,1070.7777777777778
31574,2025-01-02,0,234.77777777777777,3928.0,853.5555555555555,1313.7777777777778
31575,2025-01-02,0,641.6666666666666,1949.5555555555557,1115.888888888889,1327.4444444444443
31578,2025-01-02,0,660.8888888888889,2623.777777777778,1333.2222222222222,1603.4444444444443
31624,2025-01-02,0,428.3333333333333,3462.4444444444443,1016.2222222222222,1133.888888888889
31631,2025-01-02,0,307.6666666666667,4180.444444444444,1037.3333333333333,1414.4444444444443
31633,2025-01-02,0,707.5555555555555,2386.8888888888887,1226.7777777777778,1323.888888888889
31641,2025-01-02,0,1099.3333333333333,1785.7777777777778,1299.6666666666667,1966.4444444444443
31645,2025-01-02,0,449.3333333333333,5727.555555555556,1470.6666666666667,1991.3333333333333
31664,2025-01-02,0,522.7777777777778,2107.777777777778,1072.4444444444443,1382.111111111111
31669,2025-01-02,0,454.44444444444446,2708.8888888888887,1014.1111111111111,1421.3333333333333
31676,2025-01-02,0,330.3333333333333,2963.1111111111113,842.4444444444445,1358.888888888889
31677,2025-01-02,0,330.3333333333333,2963.1111111111113,842.4444444444445,1358.888888888889
31678,2025-01-02,0,330.3333333333333,2963.1111111111113,842.4444444444445,1358.888888888889
31679,2025-01-02,0,208.55555555555554,4772.888888888889,857.7777777777778,1263.6666666666667
31688,2025-01-02,0,760.8888888888889,1410.888888888889,991.6666666666666,1433.4444444444443
32013,2025-01-02,0,294.3333333333333,619.6666666666666,424.6666666666667,290.44444444444446
32014,2025-01-02,0,824.3333333333334,1496.0,1032.111111111111,1154.5555555555557
32015,2025-01-02,0,345.6666666666667,3124.6666666666665,969.6666666666666,1143.6666666666667
32016,2025-01-02,0,315.55555555555554,4391.111111111111,1380.888888888889,1434.7777777777778
32017,2025-01-02,0,605.3333333333334,1088.888888888889,767.4444444444445,1430.2222222222222
32018,2025-01-02,0,299.0,5354.222222222223,1214.3333333333333,1684.3333333333333
32019,2025-01-02,0,660.5555555555555,2462.222222222222,1218.2222222222222,1712.5555555555557
32022,2025-01-02,0,497.1111111111111,3202.222222222222,1204.888888888889,1469.3333333333333
32023,2025-01-02,0,459.6666666666667,1640.0,788.7777777777778,1361.2222222222222
32024,2025-01-02,0,506.8888888888889,2066.8888888888887,944.4444444444445,1223.4444444444443
32032,2025-01-02,0,800.5555555555555,1936.4444444444443,1174.111111111111,1677.888888888889
32033,2025-01-02,0,944.4444444444445,1710.2222222222222,1179.5555555555557,1799.3333333333333
32034,2025-01-02,0,1022.5555555555555,1778.2222222222222,1286.2222222222222,1718.0
32045,2025-01-02,0,938.3333333333334,2321.1111111111113,1416.4444444444443,1867.5555555555557
32046,2025-01-02,0,332.22222222222223,2282.0,863.3333333333334,1060.2222222222222
32048,2025-01-02,0,645.0,2251.5555555555557,1082.7777777777778,1671.111111111111
32049,2025-01-02,0,667.2222222222222,2327.777777777778,1256.2222222222222,1608.888888888889
32050,2025-01-02,0,994.5555555555555,1761.111111111111,1301.0,1566.6666666666667
32052,2025-01-02,0,533.6666666666666,2580.4444444444443,1208.7777777777778,1578.111111111111
32053,2025-01-02,0,819.8888888888889,1514.6666666666667,1169.111111111111,1517.888888888889
32054,2025-01-02,0,508.0,2370.6666666666665,1082.4444444444443,1252.3333333333333
32076,2025-01-02,0,983.7777777777778,3205.3333333333335,1619.5555555555557,1899.6666666666667
32077,2025-01-02,0,739.5555555555555,2012.0,1059.6666666666667,1738.2222222222222
32078,2025-01-02,0,740.0,2246.6666666666665,1335.3333333333333,1685.2222222222222
32079,2025-01-02,0,740.0,2246.6666666666665,1335.3333333333333,1685.2222222222222
32080,2025-01-02,0,878.7777777777778,2945.3333333333335,1465.888888888889,2041.2222222222222
32081,2025-01-02,0,580.8888888888889,2991.1111111111113,1328.3333333333333,1325.4444444444443
32082,2025-01-02,0,1080.0,1587.3333333333333,1238.6666666666667,1755.7777777777778
32083,2025-01-02,0,764.8888888888889,1523.3333333333333,917.8888888888889,1082.6666666666667
32084,2025-01-02,0,780.8888888888889,3520.8888888888887,1577.7777777777778,1997.888888888889
32087,2025-01-02,0,822.1111111111111,2224.222222222222,1255.5555555555557,1666.4444444444443
32088,2025-01-02,0,505.22222222222223,3756.4444444444443,1290.0,1792.5555555555557
32089,2025-01-02,0,550.6666666666666,3308.6666666666665,1332.5555555555557,1672.2222222222222
32090,2025-01-02,0,529.4444444444445,2522.8888888888887,1105.4444444444443,1942.5555555555557
32091,2025-01-02,0,402.3333333333333,2790.8888888888887,1039.888888888889,1143.5555555555557
32092,2025-01-02,0,1142.0,1788.2222222222222,1412.6666666666667,1472.2222222222222
32093,2025-01-02,0,528.1111111111111,1980.4444444444443,901.6666666666666,1298.7777777777778
32101,2025-01-02,0,688.4444444444445,2629.777777777778,1240.7777777777778,1699.4444444444443
32107,2025-01-02,0,893.4444444444445,2706.8888888888887,1404.6666666666667,1782.111111111111
32108,2025-01-02,0,504.0,2317.1111111111113,1016.0,1130.111111111111
32110,2025-01-02,0,801.6666666666666,1331.3333333333333,1044.6666666666667,1114.111111111111
32111,2025-01-02,0,479.22222222222223,1924.2222222222222,899.7777777777778,1327.888888888889
32112,2025-01-02,0,511.77777777777777,1652.0,938.5555555555555,1071.5555555555557
32113,2025-01-02,0,812.3333333333334,2320.8888888888887,1141.4444444444443,1504.888888888889
32114,2025-01-02,0,723.3333333333334,2335.777777777778,1080.0,865.7777777777778
32117,2025-01-02,0,322.77777777777777,2785.3333333333335,964.6666666666666,1189.888888888889
32118,2025-01-02,0,512.6666666666666,3034.0,1170.111111111111,1246.7777777777778
32119,2025-01-02,0,691.2222222222222,2167.1111111111113,1165.3333333333333,1444.2222222222222
32120,2025-01-02,0,569.5555555555555,2047.7777777777778,919.6666666666666,1489.2222222222222
32121,2025-01-02,0,765.2222222222222,1568.888888888889,1054.2222222222222,1640.5555555555557
32328,2025-01-02,0,499.0,2258.8888888888887,954.3333333333334,1272.4444444444443
32332,2025-01-02,0,662.4444444444445,2359.1111111111113,1126.6666666666667,1583.2222222222222
32339,2025-01-02,0,703.5555555555555,2448.0,1215.4444444444443,1601.5555555555557
32355,2025-01-02,0,503.77777777777777,3314.6666666666665,1268.2222222222222,1141.7777777777778
32386,2025-01-02,0,741.7777777777778,2370.4444444444443,1154.0,1578.6666666666667
32387,2025-01-02,0,590.6666666666666,1570.6666666666667,794.8888888888889,1166.2222222222222
32399,2025-01-02,0,386.44444444444446,1966.6666666666667,839.3333333333334,1280.6666666666667
32400,2025-01-02,0,793.3333333333334,1382.2222222222222,937.0,1297.3333333333333
32412,2025-01-02,0,633.8888888888889,3206.6666666666665,1413.2222222222222,1546.7777777777778
32414,2025-01-02,0,936.8888888888889,1447.7777777777778,1143.888888888889,1425.5555555555557
32423,2025-01-02,0,973.2222222222222,1766.2222222222222,1179.3333333333333,1794.888888888889
32479,2025-01-02,0,816.2222222222222,1790.4444444444443,1150.888888888889,1785.4444444444443
32488,2025-01-02,0,479.22222222222223,1445.3333333333333,825.4444444444445,1169.0
32494,2025-01-02,0,217.22222222222223,3548.8888888888887,969.7777777777778,1113.2222222222222
32512,2025-01-02,0,822.7777777777778,1902.4444444444443,1307.111111111111,1831.6666666666667
32530,2025-01-02,0,532.6666666666666,3069.1111111111113,1265.4444444444443,1698.3333333333333
32555,2025-01-02,0,1057.7777777777778,1689.3333333333333,1310.111111111111,1653.6666666666667
32557,2025-01-02,0,782.4444444444445,1582.2222222222222,1174.0,1637.5555555555557
32559,2025-01-02,0,882.0,2027.111111111111,1305.0,1751.6666666666667
32560,2025-01-02,0,619.0,3150.4444444444443,1362.6666666666667,1495.2222222222222
32561,2025-01-02,0,767.8888888888889,1544.0,899.8888888888889,1057.3333333333333
32563,2025-01-02,0,226.11111111111111,4259.555555555556,878.4444444444445,1332.7777777777778
32598,2025-01-02,0,821.4444444444445,2290.222222222222,1383.6666666666667,1795.0
32607,2025-01-02,0,801.0,1847.5555555555557,1146.6666666666667,1490.888888888889
32617,2025-01-02,0,730.7777777777778,2159.5555555555557,1143.6666666666667,1127.5555555555557
32632,2025-01-02,0,937.4444444444445,1550.4444444444443,1174.0,1758.3333333333333
32644,2025-01-02,0,290.0,4177.777777777777,989.8888888888889,1353.111111111111
32651,2025-01-02,0,571.7777777777778,2462.4444444444443,1228.5555555555557,1467.7777777777778
32664,2025-01-02,0,658.3333333333334,1950.6666666666667,1280.2222222222222,1492.111111111111
32688,2025-01-02,0,217.0,3328.4444444444443,768.3333333333334,996.5555555555555
32689,2025-01-02,0,582.7777777777778,2370.222222222222,1108.7777777777778,1413.888888888889
32988,2025-01-02,0,442.22222222222223,3155.5555555555557,1081.888888888889,1312.888888888889
32989,2025-01-02,0,438.3333333333333,1372.4444444444443,831.0,1155.5555555555557
32990,2025-01-02,0,447.55555555555554,2571.3333333333335,1104.111111111111,1526.0
32991,2025-01-02,0,641.1111111111111,2285.777777777778,1089.3333333333333,1500.111111111111
32992,2025-01-02,0,671.4444444444445,1961.7777777777778,1088.0,1611.3333333333333
32994,2025-01-02,0,773.2222222222222,1926.0,1073.111111111111,1411.4444444444443
32996,2025-01-02,0,465.44444444444446,2080.4444444444443,1007.8888888888889,1344.5555555555557
32997,2025-01-02,0,421.3333333333333,3010.0,1084.111111111111,1275.111111111111
33008,2025-01-02,0,707.1111111111111,3060.8888888888887,1569.111111111111,1413.4444444444443
33022,2025-01-02,0,528.3333333333334,3438.6666666666665,1347.7777777777778,1485.0
33023,2025-01-02,0,824.3333333333334,2187.777777777778,1234.0,1936.2222222222222
33047,2025-01-02,0,874.7777777777778,1580.2222222222222,1012.4444444444445,1487.4444444444443
33048,2025-01-02,0,663.2222222222222,3371.5555555555557,1342.0,1711.5555555555557
33049,2025-01-02,0,820.0,1740.0,1185.6666666666667,1688.3333333333333
33050,2025-01-02,0,820.0,1740.0,1185.6666666666667,1688.3333333333333
33052,2025-01-02,0,545.1111111111111,1825.7777777777778,912.0,1525.7777777777778
33053,2025-01-02,0,733.1111111111111,1968.888888888889,1240.4444444444443,1509.2222222222222
33054,2025-01-02,0,1208.4444444444443,1908.0,1417.4444444444443,1893.0
33056,2025-01-02,0,648.7777777777778,3742.6666666666665,1489.7777777777778,1628.0
33057,2025-01-02,0,701.2222222222222,2249.777777777778,1280.4444444444443,1184.7777777777778
33059,2025-01-02,0,622.6666666666666,2205.777777777778,1042.888888888889,1540.7777777777778
33060,2025-01-02,0,517.4444444444445,1924.2222222222222,1063.111111111111,1375.888888888889
33061,2025-01-02,0,926.2222222222222,1877.7777777777778,1245.5555555555557,1599.6666666666667
33062,2025-01-02,0,877.7777777777778,1444.0,1069.5555555555557,1718.111111111111
33063,2025-01-02,0,1094.0,1820.4444444444443,1424.3333333333333,1877.6666666666667
33064,2025-01-02,0,879.4444444444445,1709.111111111111,1154.4444444444443,1314.3333333333333
33065,2025-01-02,0,780.6666666666666,1642.0,998.3333333333334,1208.2222222222222
33066,2025-01-02,0,504.1111111111111,2690.6666666666665,969.5555555555555,1197.4444444444443
33068,2025-01-02,0,900.6666666666666,1473.3333333333333,1070.5555555555557,1457.7777777777778
33075,2025-01-02,0,686.5555555555555,2897.1111111111113,1383.5555555555557,1791.2222222222222
33079,2025-01-02,0,545.1111111111111,3855.1111111111113,1291.0,1561.5555555555557
33083,2025-01-02,0,1014.7777777777778,1660.0,1254.2222222222222,1360.6666666666667
33084,2025-01-02,0,878.8888888888889,1596.888888888889,1210.7777777777778,1527.6666666666667
33085,2025-01-02,0,638.1111111111111,3013.777777777778,1508.6666666666667,1405.7777777777778
33087,2025-01-02,0,369.55555555555554,1560.2222222222222,850.8888888888889,1135.4444444444443
33088,2025-01-02,0,497.22222222222223,3211.1111111111113,1325.5555555555557,1443.2222222222222
33089,2025-01-02,0,416.3333333333333,1196.4444444444443,688.0,834.1111111111111
33090,2025-01-02,0,548.5555555555555,2632.222222222222,1167.111111111111,1209.7777777777778
33091,2025-01-02,0,547.4444444444445,1718.888888888889,937.7777777777778,1500.6666666666667
33092,2025-01-02,0,682.5555555555555,1865.7777777777778,1055.888888888889,1751.6666666666667
33093,2025-01-02,0,277.0,3353.3333333333335,975.7777777777778,1036.4444444444443
33347,2025-01-02,0,744.5555555555555,1315.111111111111,941.3333333333334,1514.3333333333333
33348,2025-01-02,0,744.5555555555555,1315.111111111111,941.3333333333334,1514.3333333333333
33359,2025-01-02,0,532.2222222222222,3094.8888888888887,1218.111111111111,1442.6666666666667
33361,2025-01-02,0,379.1111111111111,3388.0,1159.6666666666667,1366.6666666666667
33365,2025-01-02,0,867.2222222222222,1582.888888888889,1070.0,1369.888888888889
33396,2025-01-02,0,1026.111111111111,1493.7777777777778,1176.0,1670.5555555555557
33406,2025-01-02,0,1058.2222222222222,1952.6666666666667,1378.5555555555557,1539.2222222222222
33408,2025-01-02,0,860.3333333333334,1271.7777777777778,908.4444444444445,1060.111111111111
33412,2025-01-02,0,516.5555555555555,1569.3333333333333,1045.2222222222222,1485.6666666666667
33417,2025-01-02,0,653.1111111111111,1126.0,832.4444444444445,1231.7777777777778
33421,2025-01-02,0,856.3333333333334,2915.5555555555557,1459.5555555555557,1854.6666666666667
33433,2025-01-02,0,583.4444444444445,1730.6666666666667,822.1111111111111,1036.7777777777778
33483,2025-01-02,0,883.2222222222222,1531.111111111111,1126.888888888889,1613.888888888889
33517,2025-01-02,0,348.0,1499.111111111111,835.6666666666666,1015.8888888888889
33522,2025-01-02,0,687.2222222222222,1573.3333333333333,986.3333333333334,1510.0
33543,2025-01-02,0,1083.111111111111,1706.6666666666667,1314.2222222222222,1560.111111111111
33544,2025-01-02,0,592.6666666666666,2609.5555555555557,1223.2222222222222,1301.0
33545,2025-01-02,0,363.3333333333333,2790.0,973.5555555555555,1210.7777777777778
33548,2025-01-02,0,924.5555555555555,2020.888888888889,1117.5555555555557,1587.0
33552,2025-01-02,0,354.6666666666667,2258.8888888888887,838.4444444444445,743.7777777777778
33554,2025-01-02,0,988.2222222222222,1755.3333333333333,1327.2222222222222,1707.4444444444443
33563,2025-01-02,0,535.7777777777778,1699.7777777777778,1009.4444444444445,1336.5555555555557
33569,2025-01-02,0,453.0,4266.222222222223,1407.888888888889,1425.0
33574,2025-01-02,0,579.0,1088.6666666666667,703.0,1180.3333333333333
33580,2025-01-02,0,276.77777777777777,4737.333333333333,1134.6666666666667,1340.5555555555557
33581,2025-01-02,0,276.77777777777777,4737.333333333333,1134.6666666666667,1340.5555555555557
33584,2025-01-02,0,546.0,3052.6666666666665,1210.4444444444443,1487.5555555555557
33608,2025-01-02,0,517.5555555555555,2000.6666666666667,1017.6666666666666,1309.0
33610,2025-01-02,0,372.44444444444446,2720.4444444444443,981.8888888888889,1162.4444444444443
33615,2025-01-02,0,586.0,2556.6666666666665,1249.6666666666667,1445.5555555555557
33618,2025-01-02,0,581.4444444444445,2816.0,1291.0,1905.111111111111
33627,2025-01-02,0,355.55555555555554,3987.5555555555557,979.2222222222222,1236.5555555555557
33628,2025-01-02,0,825.5555555555555,2137.777777777778,1082.4444444444443,1799.2222222222222
33638,2025-01-02,0,998.1111111111111,1718.0,1271.6666666666667,1652.111111111111
33658,2025-01-02,0,817.0,2880.8888888888887,1515.7777777777778,1697.3333333333333
33663,2025-01-02,0,764.3333333333334,1637.7777777777778,1094.3333333333333,1662.6666666666667
33666,2025-01-02,0,741.3333333333334,2495.3333333333335,1222.6666666666667,1604.5555555555557
33667,2025-01-02,0,741.3333333333334,2495.3333333333335,1222.6666666666667,1604.5555555555557
33995,2025-01-02,0,369.55555555555554,3170.6666666666665,1089.7777777777778,1368.7777777777778
33996,2025-01-02,0,579.4444444444445,2351.5555555555557,1150.111111111111,1255.0
33997,2025-01-02,0,610.0,1882.6666666666667,1006.1111111111111,1063.4444444444443
33998,2025-01-02,0,610.0,1882.6666666666667,1006.1111111111111,1063.4444444444443
33999,2025-01-02,0,598.3333333333334,3035.1111111111113,1403.111111111111,1508.6666666666667
34000,2025-01-02,0,679.4444444444445,2192.8888888888887,1213.6666666666667,1478.2222222222222
34008,2025-01-02,0,644.8888888888889,1344.2222222222222,898.0,1244.4444444444443
34034,2025-01-02,0,889.4444444444445,1942.4444444444443,1309.6666666666667,1783.7777777777778
34035,2025-01-02,0,892.1111111111111,1737.7777777777778,1222.5555555555557,1701.7777777777778
34036,2025-01-02,0,773.7777777777778,2540.8888888888887,1396.5555555555557,1774.5555555555557
