ID,Latitude,Longitude,Date,SMAP_Tile,SPL4SMGP_008_Line_Y_9.00805km,SPL4SMGP_008_Sample_X_9.00805km,SPL4SMGP_008_Geophysical_Data_sm_rootzone,SPL4SMGP_008_Geophysical_Data_sm_surface
sultanpur,26.305,83.079,2026-01-05 22:30:00 UTC,h00v00,452.0,2817.0,0.1700827,0.1440515
sultanpur,26.305,83.079,2026-01-06 01:30:00 UTC,h00v00,452.0,2817.0,0.1700518,0.1436615
sultanpur,26.305,83.079,2026-01-06 04:30:00 UTC,h00v00,452.0,2817.0,0.1700191,0.1422509
sultanpur,26.305,83.079,2026-01-06 07:30:00 UTC,h00v00,452.0,2817.0,0.169737,0.1377861
sultanpur,26.305,83.079,2026-01-06 10:30:00 UTC,h00v00,452.0,2817.0,0.1695236,0.1338194
sultanpur,26.305,83.079,2026-01-06 13:30:00 UTC,h00v00,452.0,2817.0,0.1703447,0.1503798
sultanpur,26.305,83.079,2026-01-06 16:30:00 UTC,h00v00,452.0,2817.0,0.1703274,0.150291
sultanpur,26.305,83.079,2026-01-06 19:30:00 UTC,h00v00,452.0,2817.0,0.1703666,0.1501038
sultanpur,26.305,83.079,2026-01-06 22:30:00 UTC,h00v00,452.0,2817.0,0.1703324,0.1500006
sultanpur,26.305,83.079,2026-01-07 01:30:00 UTC,h00v00,452.0,2817.0,0.1705762,0.1549983
sultanpur,26.305,83.079,2026-01-07 04:30:00 UTC,h00v00,452.0,2817.0,0.170499,0.1536874
sultanpur,26.305,83.079,2026-01-07 07:30:00 UTC,h00v00,452.0,2817.0,0.1702193,0.1486417
sultanpur,26.305,83.079,2026-01-07 10:30:00 UTC,h00v00,452.0,2817.0,0.169954,0.1439384
sultanpur,26.305,83.079,2026-01-07 13:30:00 UTC,h00v00,452.0,2817.0,0.1698543,0.1427767
sultanpur,26.305,83.079,2026-01-07 16:30:00 UTC,h00v00,452.0,2817.0,0.1698491,0.1422121
sultanpur,26.305,83.079,2026-01-07 19:30:00 UTC,h00v00,452.0,2817.0,0.1698102,0.1417009
sultanpur,26.305,83.079,2026-01-07 22:30:00 UTC,h00v00,452.0,2817.0,0.1697938,0.1414578
sultanpur,26.305,83.079,2026-01-08 01:30:00 UTC,h00v00,452.0,2817.0,0.1698336,0.1415952
sultanpur,26.305,83.079,2026-01-08 04:30:00 UTC,h00v00,452.0,2817.0,0.1697428,0.1406613
sultanpur,26.305,83.079,2026-01-08 07:30:00 UTC,h00v00,452.0,2817.0,0.1694198,0.1359729
sultanpur,26.305,83.079,2026-01-08 10:30:00 UTC,h00v00,452.0,2817.0,0.1691328,0.1315572
sultanpur,26.305,83.079,2026-01-08 13:30:00 UTC,h00v00,452.0,2817.0,0.169862,0.1460742
sultanpur,26.305,83.079,2026-01-08 16:30:00 UTC,h00v00,452.0,2817.0,0.1698145,0.1452832
sultanpur,26.305,83.079,2026-01-08 19:30:00 UTC,h00v00,452.0,2817.0,0.1697702,0.1446026
sultanpur,26.305,83.079,2026-01-08 22:30:00 UTC,h00v00,452.0,2817.0,0.1697983,0.1441183
sultanpur,26.305,83.079,2026-01-09 01:30:00 UTC,h00v00,452.0,2817.0,0.1697751,0.1432253
sultanpur,26.305,83.079,2026-01-09 04:30:00 UTC,h00v00,452.0,2817.0,0.1696749,0.1407897
sultanpur,26.305,83.079,2026-01-09 07:30:00 UTC,h00v00,452.0,2817.0,0.1693836,0.135701
sultanpur,26.305,83.079,2026-01-09 10:30:00 UTC,h00v00,452.0,2817.0,0.1691317,0.1313677
sultanpur,26.305,83.079,2026-01-09 13:30:00 UTC,h00v00,452.0,2817.0,0.1688555,0.1258662
sultanpur,26.305,83.079,2026-01-09 16:30:00 UTC,h00v00,452.0,2817.0,0.1688511,0.1262921
sultanpur,26.305,83.079,2026-01-09 19:30:00 UTC,h00v00,452.0,2817.0,0.1688395,0.1265728
sultanpur,26.305,83.079,2026-01-09 22:30:00 UTC,h00v00,452.0,2817.0,0.1688588,0.1267831
sultanpur,26.305,83.079,2026-01-10 01:30:00 UTC,h00v00,452.0,2817.0,0.1689481,0.1285729
sultanpur,26.305,83.079,2026-01-10 04:30:00 UTC,h00v00,452.0,2817.0,0.1689119,0.128017
sultanpur,26.305,83.079,2026-01-10 07:30:00 UTC,h00v00,452.0,2817.0,0.1686134,0.1248969
sultanpur,26.305,83.079,2026-01-10 10:30:00 UTC,h00v00,452.0,2817.0,0.1684558,0.1225106
sultanpur,26.305,83.079,2026-01-10 13:30:00 UTC,h00v00,452.0,2817.0,0.16841,0.1226855
sultanpur,26.305,83.079,2026-01-10 16:30:00 UTC,h00v00,452.0,2817.0,0.1684508,0.1231568
sultanpur,26.305,83.079,2026-01-10 19:30:00 UTC,h00v00,452.0,2817.0,0.1684499,0.1235763
sultanpur,26.305,83.079,2026-01-10 22:30:00 UTC,h00v00,452.0,2817.0,0.1684467,0.1240062
sultanpur,26.305,83.079,2026-01-11 01:30:00 UTC,h00v00,452.0,2817.0,0.1684343,0.1242842
sultanpur,26.305,83.079,2026-01-11 04:30:00 UTC,h00v00,452.0,2817.0,0.1684088,0.1240005
sultanpur,26.305,83.079,2026-01-11 07:30:00 UTC,h00v00,452.0,2817.0,0.1681425,0.1211157
sultanpur,26.305,83.079,2026-01-11 10:30:00 UTC,h00v00,452.0,2817.0,0.1678775,0.1182886
sultanpur,26.305,83.079,2026-01-11 13:30:00 UTC,h00v00,452.0,2817.0,0.1685572,0.1296831
sultanpur,26.305,83.079,2026-01-11 16:30:00 UTC,h00v00,452.0,2817.0,0.1685292,0.1297921
sultanpur,26.305,83.079,2026-01-11 19:30:00 UTC,h00v00,452.0,2817.0,0.1685658,0.1299334
sultanpur,26.305,83.079,2026-01-11 22:30:00 UTC,h00v00,452.0,2817.0,0.1685336,0.1301666
sultanpur,26.305,83.079,2026-01-12 01:30:00 UTC,h00v00,452.0,2817.0,0.1685458,0.1301745
sultanpur,26.305,83.079,2026-01-12 04:30:00 UTC,h00v00,452.0,2817.0,0.1685419,0.1290581
sultanpur,26.305,83.079,2026-01-12 07:30:00 UTC,h00v00,452.0,2817.0,0.1682299,0.1249449
sultanpur,26.305,83.079,2026-01-12 10:30:00 UTC,h00v00,452.0,2817.0,0.1679837,0.1214579
sultanpur,26.305,83.079,2026-01-12 13:30:00 UTC,h00v00,452.0,2817.0,0.1679994,0.1206885
sultanpur,26.305,83.079,2026-01-12 16:30:00 UTC,h00v00,452.0,2817.0,0.1679647,0.1199714
sultanpur,26.305,83.079,2026-01-12 19:30:00 UTC,h00v00,452.0,2817.0,0.1679332,0.1194915
sultanpur,26.305,83.079,2026-01-12 22:30:00 UTC,h00v00,452.0,2817.0,0.1679203,0.1195251
sultanpur,26.305,83.079,2026-01-13 01:30:00 UTC,h00v00,452.0,2817.0,0.1676202,0.1136166
sultanpur,26.305,83.079,2026-01-13 04:30:00 UTC,h00v00,452.0,2817.0,0.1675552,0.113601
sultanpur,26.305,83.079,2026-01-13 07:30:00 UTC,h00v00,452.0,2817.0,0.167377,0.1114337
sultanpur,26.305,83.079,2026-01-13 10:30:00 UTC,h00v00,452.0,2817.0,0.1671635,0.1092077
sultanpur,26.305,83.079,2026-01-13 13:30:00 UTC,h00v00,452.0,2817.0,0.1671485,0.1092105
sultanpur,26.305,83.079,2026-01-13 16:30:00 UTC,h00v00,452.0,2817.0,0.1671454,0.1099787
sultanpur,26.305,83.079,2026-01-13 19:30:00 UTC,h00v00,452.0,2817.0,0.1671245,0.1108614
sultanpur,26.305,83.079,2026-01-13 22:30:00 UTC,h00v00,452.0,2817.0,0.1671685,0.1111616
sultanpur,26.305,83.079,2026-01-14 01:30:00 UTC,h00v00,452.0,2817.0,0.1671666,0.1111909
sultanpur,26.305,83.079,2026-01-14 04:30:00 UTC,h00v00,452.0,2817.0,0.167102,0.1107977
sultanpur,26.305,83.079,2026-01-14 07:30:00 UTC,h00v00,452.0,2817.0,0.1668584,0.1080762
sultanpur,26.305,83.079,2026-01-14 10:30:00 UTC,h00v00,452.0,2817.0,0.1666282,0.1054411
sultanpur,26.305,83.079,2026-01-14 13:30:00 UTC,h00v00,452.0,2817.0,0.1673205,0.1164176
sultanpur,26.305,83.079,2026-01-14 16:30:00 UTC,h00v00,452.0,2817.0,0.1673275,0.1169008
sultanpur,26.305,83.079,2026-01-14 19:30:00 UTC,h00v00,452.0,2817.0,0.1673058,0.117436
sultanpur,26.305,83.079,2026-01-14 22:30:00 UTC,h00v00,452.0,2817.0,0.1672984,0.117957
sultanpur,26.305,83.079,2026-01-15 01:30:00 UTC,h00v00,452.0,2817.0,0.1683456,0.1385135
sultanpur,26.305,83.079,2026-01-15 04:30:00 UTC,h00v00,452.0,2817.0,0.1683241,0.1378254
sultanpur,26.305,83.079,2026-01-15 07:30:00 UTC,h00v00,452.0,2817.0,0.1680299,0.133865
sultanpur,26.305,83.079,2026-01-15 10:30:00 UTC,h00v00,452.0,2817.0,0.167813,0.1301841
sultanpur,26.305,83.079,2026-01-15 13:30:00 UTC,h00v00,452.0,2817.0,0.1677567,0.1295491
sultanpur,26.305,83.079,2026-01-15 16:30:00 UTC,h00v00,452.0,2817.0,0.1677489,0.1292016
sultanpur,26.305,83.079,2026-01-15 19:30:00 UTC,h00v00,452.0,2817.0,0.1677356,0.1288678
sultanpur,26.305,83.079,2026-01-15 22:30:00 UTC,h00v00,452.0,2817.0,0.1677123,0.1287567
sultanpur,26.305,83.079,2026-01-16 01:30:00 UTC,h00v00,452.0,2817.0,0.1669239,0.1144763
sultanpur,26.305,83.079,2026-01-16 04:30:00 UTC,h00v00,452.0,2817.0,0.1668871,0.114536
sultanpur,26.305,83.079,2026-01-16 07:30:00 UTC,h00v00,452.0,2817.0,0.1666622,0.1125488
sultanpur,26.305,83.079,2026-01-16 10:30:00 UTC,h00v00,452.0,2817.0,0.1664969,0.1103907
sultanpur,26.305,83.079,2026-01-16 13:30:00 UTC,h00v00,452.0,2817.0,0.1662967,0.1066708
sultanpur,26.305,83.079,2026-01-16 16:30:00 UTC,h00v00,452.0,2817.0,0.1662768,0.1073106
sultanpur,26.305,83.079,2026-01-16 19:30:00 UTC,h00v00,452.0,2817.0,0.1662966,0.1081515
sultanpur,26.305,83.079,2026-01-16 22:30:00 UTC,h00v00,452.0,2817.0,0.1662673,0.1089469
sultanpur,26.305,83.079,2026-01-17 01:30:00 UTC,h00v00,452.0,2817.0,0.1663063,0.1093186
sultanpur,26.305,83.079,2026-01-17 04:30:00 UTC,h00v00,452.0,2817.0,0.1662832,0.1089475
sultanpur,26.305,83.079,2026-01-17 07:30:00 UTC,h00v00,452.0,2817.0,0.1660761,0.1067708
sultanpur,26.305,83.079,2026-01-17 10:30:00 UTC,h00v00,452.0,2817.0,0.1658574,0.1046442
sultanpur,26.305,83.079,2026-01-17 13:30:00 UTC,h00v00,452.0,2817.0,0.1653588,0.096025
sultanpur,26.305,83.079,2026-01-17 16:30:00 UTC,h00v00,452.0,2817.0,0.1653274,0.0966837
sultanpur,26.305,83.079,2026-01-17 19:30:00 UTC,h00v00,452.0,2817.0,0.165384,0.0972774
sultanpur,26.305,83.079,2026-01-17 22:30:00 UTC,h00v00,452.0,2817.0,0.1653647,0.0979683
sultanpur,26.305,83.079,2026-01-18 01:30:00 UTC,h00v00,452.0,2817.0,0.1656201,0.1034472
sultanpur,26.305,83.079,2026-01-18 04:30:00 UTC,h00v00,452.0,2817.0,0.1655455,0.1035392
sultanpur,26.305,83.079,2026-01-18 07:30:00 UTC,h00v00,452.0,2817.0,0.1653977,0.1016551
sultanpur,26.305,83.079,2026-01-18 10:30:00 UTC,h00v00,452.0,2817.0,0.1652613,0.1003585
sultanpur,26.305,83.079,2026-01-18 13:30:00 UTC,h00v00,452.0,2817.0,0.165224,0.1007782
sultanpur,26.305,83.079,2026-01-18 16:30:00 UTC,h00v00,452.0,2817.0,0.1652403,0.1013319
sultanpur,26.305,83.079,2026-01-18 19:30:00 UTC,h00v00,452.0,2817.0,0.1652571,0.1020109
sultanpur,26.305,83.079,2026-01-18 22:30:00 UTC,h00v00,452.0,2817.0,0.1652814,0.1026479
sultanpur,26.305,83.079,2026-01-19 01:30:00 UTC,h00v00,452.0,2817.0,0.1653001,0.1030489
sultanpur,26.305,83.079,2026-01-19 04:30:00 UTC,h00v00,452.0,2817.0,0.1652604,0.1029727
sultanpur,26.305,83.079,2026-01-19 07:30:00 UTC,h00v00,452.0,2817.0,0.1650816,0.1015784
sultanpur,26.305,83.079,2026-01-19 10:30:00 UTC,h00v00,452.0,2817.0,0.1649627,0.1003879
sultanpur,26.305,83.079,2026-01-19 13:30:00 UTC,h00v00,452.0,2817.0,0.164864,0.0985478
sultanpur,26.305,83.079,2026-01-19 16:30:00 UTC,h00v00,452.0,2817.0,0.1648486,0.0991934
sultanpur,26.305,83.079,2026-01-19 19:30:00 UTC,h00v00,452.0,2817.0,0.1648873,0.0998717
sultanpur,26.305,83.079,2026-01-19 22:30:00 UTC,h00v00,452.0,2817.0,0.164881,0.1005771
sultanpur,26.305,83.079,2026-01-20 01:30:00 UTC,h00v00,452.0,2817.0,0.1648692,0.1011626
sultanpur,26.305,83.079,2026-01-20 04:30:00 UTC,h00v00,452.0,2817.0,0.1648484,0.1012029
sultanpur,26.305,83.079,2026-01-20 07:30:00 UTC,h00v00,452.0,2817.0,0.1647532,0.1004407
sultanpur,26.305,83.079,2026-01-20 10:30:00 UTC,h00v00,452.0,2817.0,0.1646215,0.099841
sultanpur,26.305,83.079,2026-01-20 13:30:00 UTC,h00v00,452.0,2817.0,0.1645717,0.1005211
sultanpur,26.305,83.079,2026-01-20 16:30:00 UTC,h00v00,452.0,2817.0,0.1645864,0.1012542
sultanpur,26.305,83.079,2026-01-20 19:30:00 UTC,h00v00,452.0,2817.0,0.1646215,0.1015656
sultanpur,26.305,83.079,2026-01-20 22:30:00 UTC,h00v00,452.0,2817.0,0.1646187,0.1018013
sultanpur,26.305,83.079,2026-01-21 01:30:00 UTC,h00v00,452.0,2817.0,0.1642912,0.0952211
sultanpur,26.305,83.079,2026-01-21 04:30:00 UTC,h00v00,452.0,2817.0,0.1642635,0.0955326
sultanpur,26.305,83.079,2026-01-21 07:30:00 UTC,h00v00,452.0,2817.0,0.1640175,0.0934215
sultanpur,26.305,83.079,2026-01-21 10:30:00 UTC,h00v00,452.0,2817.0,0.1637929,0.091181
sultanpur,26.305,83.079,2026-01-21 13:30:00 UTC,h00v00,452.0,2817.0,0.16379,0.0913657
sultanpur,26.305,83.079,2026-01-21 16:30:00 UTC,h00v00,452.0,2817.0,0.1638134,0.0915767
sultanpur,26.305,83.079,2026-01-21 19:30:00 UTC,h00v00,452.0,2817.0,0.1637998,0.0923622
sultanpur,26.305,83.079,2026-01-21 22:30:00 UTC,h00v00,452.0,2817.0,0.163852,0.0935627
sultanpur,26.305,83.079,2026-01-22 01:30:00 UTC,h00v00,452.0,2817.0,0.1639444,0.0948048
sultanpur,26.305,83.079,2026-01-22 04:30:00 UTC,h00v00,452.0,2817.0,0.163931,0.0953584
sultanpur,26.305,83.079,2026-01-22 07:30:00 UTC,h00v00,452.0,2817.0,0.1637134,0.0930195
sultanpur,26.305,83.079,2026-01-22 10:30:00 UTC,h00v00,452.0,2817.0,0.1634741,0.0911307
sultanpur,26.305,83.079,2026-01-22 13:30:00 UTC,h00v00,452.0,2817.0,0.1632244,0.0862691
sultanpur,26.305,83.079,2026-01-22 16:30:00 UTC,h00v00,452.0,2817.0,0.1632482,0.0870898
sultanpur,26.305,83.079,2026-01-22 19:30:00 UTC,h00v00,452.0,2817.0,0.1632319,0.0876609
sultanpur,26.305,83.079,2026-01-22 22:30:00 UTC,h00v00,452.0,2817.0,0.1632662,0.088393
sultanpur,26.305,83.079,2026-01-23 01:30:00 UTC,h00v00,452.0,2817.0,0.1633025,0.0892669
sultanpur,26.305,83.079,2026-01-23 04:30:00 UTC,h00v00,452.0,2817.0,0.1632939,0.0900973
sultanpur,26.305,83.079,2026-01-23 07:30:00 UTC,h00v00,452.0,2817.0,0.1630924,0.0890361
sultanpur,26.305,83.079,2026-01-23 10:30:00 UTC,h00v00,452.0,2817.0,0.1629483,0.0880809
sultanpur,26.305,83.079,2026-01-23 13:30:00 UTC,h00v00,452.0,2817.0,0.1629348,0.0886581
sultanpur,26.305,83.079,2026-01-23 16:30:00 UTC,h00v00,452.0,2817.0,0.1629543,0.089268
sultanpur,26.305,83.079,2026-01-23 19:30:00 UTC,h00v00,452.0,2817.0,0.1629724,0.0902281
sultanpur,26.305,83.079,2026-01-23 22:30:00 UTC,h00v00,452.0,2817.0,0.163005,0.0910479
sultanpur,26.305,83.079,2026-01-24 01:30:00 UTC,h00v00,452.0,2817.0,0.1622558,0.0768801
sultanpur,26.305,83.079,2026-01-24 04:30:00 UTC,h00v00,452.0,2817.0,0.1622024,0.0781715
sultanpur,26.305,83.079,2026-01-24 07:30:00 UTC,h00v00,452.0,2817.0,0.1621129,0.0784471
sultanpur,26.305,83.079,2026-01-24 10:30:00 UTC,h00v00,452.0,2817.0,0.1620752,0.0787031
sultanpur,26.305,83.079,2026-01-24 13:30:00 UTC,h00v00,452.0,2817.0,0.1624519,0.085478
sultanpur,26.305,83.079,2026-01-24 16:30:00 UTC,h00v00,452.0,2817.0,0.1624327,0.0861474
sultanpur,26.305,83.079,2026-01-24 19:30:00 UTC,h00v00,452.0,2817.0,0.1624216,0.0866114
sultanpur,26.305,83.079,2026-01-24 22:30:00 UTC,h00v00,452.0,2817.0,0.1624584,0.0871732
sultanpur,26.305,83.079,2026-01-25 01:30:00 UTC,h00v00,452.0,2817.0,0.1624469,0.0876937
sultanpur,26.305,83.079,2026-01-25 04:30:00 UTC,h00v00,452.0,2817.0,0.1624096,0.0882775
sultanpur,26.305,83.079,2026-01-25 07:30:00 UTC,h00v00,452.0,2817.0,0.1622198,0.0876883
sultanpur,26.305,83.079,2026-01-25 10:30:00 UTC,h00v00,452.0,2817.0,0.1620561,0.0868487
sultanpur,26.305,83.079,2026-01-25 13:30:00 UTC,h00v00,452.0,2817.0,0.1620992,0.0849133
sultanpur,26.305,83.079,2026-01-25 16:30:00 UTC,h00v00,452.0,2817.0,0.1620959,0.0854125
sultanpur,26.305,83.079,2026-01-25 19:30:00 UTC,h00v00,452.0,2817.0,0.162099,0.0863253
sultanpur,26.305,83.079,2026-01-25 22:30:00 UTC,h00v00,452.0,2817.0,0.162108,0.0875996
sultanpur,26.305,83.079,2026-01-26 01:30:00 UTC,h00v00,452.0,2817.0,0.1622854,0.0910716
sultanpur,26.305,83.079,2026-01-26 04:30:00 UTC,h00v00,452.0,2817.0,0.162199,0.0915754
sultanpur,26.305,83.079,2026-01-26 07:30:00 UTC,h00v00,452.0,2817.0,0.1620106,0.0899425
sultanpur,26.305,83.079,2026-01-26 10:30:00 UTC,h00v00,452.0,2817.0,0.1618166,0.0883951
sultanpur,26.305,83.079,2026-01-26 13:30:00 UTC,h00v00,452.0,2817.0,0.1617725,0.0884449
sultanpur,26.305,83.079,2026-01-26 16:30:00 UTC,h00v00,452.0,2817.0,0.1618182,0.089801
sultanpur,26.305,83.079,2026-01-26 19:30:00 UTC,h00v00,452.0,2817.0,0.1618547,0.0912581
sultanpur,26.305,83.079,2026-01-26 22:30:00 UTC,h00v00,452.0,2817.0,0.1618594,0.0921158
sultanpur,26.305,83.079,2026-01-27 01:30:00 UTC,h00v00,452.0,2817.0,0.1619019,0.0928553
sultanpur,26.305,83.079,2026-01-27 04:30:00 UTC,h00v00,452.0,2817.0,0.1618622,0.0937919
sultanpur,26.305,83.079,2026-01-27 07:30:00 UTC,h00v00,452.0,2817.0,0.1616795,0.0928847
sultanpur,26.305,83.079,2026-01-27 10:30:00 UTC,h00v00,452.0,2817.0,0.1615226,0.0921085
sultanpur,26.305,83.079,2026-01-27 13:30:00 UTC,h00v00,452.0,2817.0,0.1614807,0.0927625
sultanpur,26.305,83.079,2026-01-27 16:30:00 UTC,h00v00,452.0,2817.0,0.1615262,0.0935118
sultanpur,26.305,83.079,2026-01-27 19:30:00 UTC,h00v00,452.0,2817.0,0.1615261,0.094193
sultanpur,26.305,83.079,2026-01-27 22:30:00 UTC,h00v00,452.0,2817.0,0.1615684,0.0947798
sultanpur,26.305,83.079,2026-01-28 01:30:00 UTC,h00v00,452.0,2817.0,0.1616067,0.0952763
sultanpur,26.305,83.079,2026-01-28 04:30:00 UTC,h00v00,452.0,2817.0,0.1615802,0.0956795
sultanpur,26.305,83.079,2026-01-28 07:30:00 UTC,h00v00,452.0,2817.0,0.1615879,0.0960538
sultanpur,26.305,83.079,2026-01-28 10:30:00 UTC,h00v00,452.0,2817.0,0.1614968,0.0958205
sultanpur,26.305,83.079,2026-01-28 13:30:00 UTC,h00v00,452.0,2817.0,0.1614979,0.0960744
sultanpur,26.305,83.079,2026-01-28 16:30:00 UTC,h00v00,452.0,2817.0,0.1615155,0.0966131
sultanpur,26.305,83.079,2026-01-28 19:30:00 UTC,h00v00,452.0,2817.0,0.1615101,0.0962219
sultanpur,26.305,83.079,2026-01-28 22:30:00 UTC,h00v00,452.0,2817.0,0.1615351,0.0960073
sultanpur,26.305,83.079,2026-01-29 01:30:00 UTC,h00v00,452.0,2817.0,0.1599022,0.0684704
sultanpur,26.305,83.079,2026-01-29 04:30:00 UTC,h00v00,452.0,2817.0,0.1598562,0.0695168
sultanpur,26.305,83.079,2026-01-29 07:30:00 UTC,h00v00,452.0,2817.0,0.1597168,0.0686733
sultanpur,26.305,83.079,2026-01-29 10:30:00 UTC,h00v00,452.0,2817.0,0.159538,0.0675713
sultanpur,26.305,83.079,2026-01-29 13:30:00 UTC,h00v00,452.0,2817.0,0.1594771,0.0680859
sultanpur,26.305,83.079,2026-01-29 16:30:00 UTC,h00v00,452.0,2817.0,0.1595104,0.0690268
sultanpur,26.305,83.079,2026-01-29 19:30:00 UTC,h00v00,452.0,2817.0,0.1595524,0.0709921
sultanpur,26.305,83.079,2026-01-29 22:30:00 UTC,h00v00,452.0,2817.0,0.1595815,0.0733045
sultanpur,26.305,83.079,2026-01-30 01:30:00 UTC,h00v00,452.0,2817.0,0.1596027,0.0753148
sultanpur,26.305,83.079,2026-01-30 04:30:00 UTC,h00v00,452.0,2817.0,0.159607,0.0759045
sultanpur,26.305,83.079,2026-01-30 07:30:00 UTC,h00v00,452.0,2817.0,0.1594025,0.0748374
sultanpur,26.305,83.079,2026-01-30 10:30:00 UTC,h00v00,452.0,2817.0,0.1592413,0.0739922
sultanpur,26.305,83.079,2026-01-30 13:30:00 UTC,h00v00,452.0,2817.0,0.1594037,0.0793465
sultanpur,26.305,83.079,2026-01-30 16:30:00 UTC,h00v00,452.0,2817.0,0.159454,0.0800513
sultanpur,26.305,83.079,2026-01-30 19:30:00 UTC,h00v00,452.0,2817.0,0.1594338,0.0811455
sultanpur,26.305,83.079,2026-01-30 22:30:00 UTC,h00v00,452.0,2817.0,0.1595064,0.0821862
sultanpur,26.305,83.079,2026-01-31 01:30:00 UTC,h00v00,452.0,2817.0,0.1595945,0.0846363
sultanpur,26.305,83.079,2026-01-31 04:30:00 UTC,h00v00,452.0,2817.0,0.1595968,0.0854194
sultanpur,26.305,83.079,2026-01-31 07:30:00 UTC,h00v00,452.0,2817.0,0.1594122,0.0839345
sultanpur,26.305,83.079,2026-01-31 10:30:00 UTC,h00v00,452.0,2817.0,0.1592484,0.0825176
sultanpur,26.305,83.079,2026-01-31 13:30:00 UTC,h00v00,452.0,2817.0,0.1592593,0.0829104
sultanpur,26.305,83.079,2026-01-31 16:30:00 UTC,h00v00,452.0,2817.0,0.159289,0.0833815
sultanpur,26.305,83.079,2026-01-31 19:30:00 UTC,h00v00,452.0,2817.0,0.1592637,0.0843612
sultanpur,26.305,83.079,2026-01-31 22:30:00 UTC,h00v00,452.0,2817.0,0.159357,0.0858591
sultanpur,26.305,83.079,2026-02-01 01:30:00 UTC,h00v00,452.0,2817.0,0.158667,0.072128
sultanpur,26.305,83.079,2026-02-01 04:30:00 UTC,h00v00,452.0,2817.0,0.1586669,0.0726335
sultanpur,26.305,83.079,2026-02-01 07:30:00 UTC,h00v00,452.0,2817.0,0.1584506,0.0715245
sultanpur,26.305,83.079,2026-02-01 10:30:00 UTC,h00v00,452.0,2817.0,0.1583312,0.0707932
sultanpur,26.305,83.079,2026-02-01 13:30:00 UTC,h00v00,452.0,2817.0,0.1588537,0.0807097
sultanpur,26.305,83.079,2026-02-01 16:30:00 UTC,h00v00,452.0,2817.0,0.1588405,0.0819475
sultanpur,26.305,83.079,2026-02-01 19:30:00 UTC,h00v00,452.0,2817.0,0.158877,0.0830729
sultanpur,26.305,83.079,2026-02-01 22:30:00 UTC,h00v00,452.0,2817.0,0.158872,0.0841851
sultanpur,26.305,83.079,2026-02-02 01:30:00 UTC,h00v00,452.0,2817.0,0.1589306,0.0847721
sultanpur,26.305,83.079,2026-02-02 04:30:00 UTC,h00v00,452.0,2817.0,0.158912,0.0852387
sultanpur,26.305,83.079,2026-02-02 07:30:00 UTC,h00v00,452.0,2817.0,0.15882,0.0848325
sultanpur,26.305,83.079,2026-02-02 10:30:00 UTC,h00v00,452.0,2817.0,0.1587316,0.0848806
sultanpur,26.305,83.079,2026-02-02 13:30:00 UTC,h00v00,452.0,2817.0,0.1588843,0.088242
sultanpur,26.305,83.079,2026-02-02 16:30:00 UTC,h00v00,452.0,2817.0,0.1588961,0.0887021
sultanpur,26.305,83.079,2026-02-02 19:30:00 UTC,h00v00,452.0,2817.0,0.1589128,0.0893844
sultanpur,26.305,83.079,2026-02-02 22:30:00 UTC,h00v00,452.0,2817.0,0.1589503,0.0903916
sultanpur,26.305,83.079,2026-02-03 01:30:00 UTC,h00v00,452.0,2817.0,0.1592908,0.0972879
sultanpur,26.305,83.079,2026-02-03 04:30:00 UTC,h00v00,452.0,2817.0,0.159303,0.097541
sultanpur,26.305,83.079,2026-02-03 07:30:00 UTC,h00v00,452.0,2817.0,0.1592574,0.0987335
sultanpur,26.305,83.079,2026-02-03 10:30:00 UTC,h00v00,452.0,2817.0,0.1600603,0.1166973
sultanpur,26.305,83.079,2026-02-03 13:30:00 UTC,h00v00,452.0,2817.0,0.1601002,0.1178399
sultanpur,26.305,83.079,2026-02-03 16:30:00 UTC,h00v00,452.0,2817.0,0.1601063,0.1179059
sultanpur,26.305,83.079,2026-02-03 19:30:00 UTC,h00v00,452.0,2817.0,0.1602135,0.1200781
sultanpur,26.305,83.079,2026-02-03 22:30:00 UTC,h00v00,452.0,2817.0,0.1606197,0.1264964
sultanpur,26.305,83.079,2026-02-04 01:30:00 UTC,h00v00,452.0,2817.0,0.1606472,0.1260843
sultanpur,26.305,83.079,2026-02-04 04:30:00 UTC,h00v00,452.0,2817.0,0.1605563,0.1245598
sultanpur,26.305,83.079,2026-02-04 07:30:00 UTC,h00v00,452.0,2817.0,0.1602564,0.1193869
sultanpur,26.305,83.079,2026-02-04 10:30:00 UTC,h00v00,452.0,2817.0,0.1598722,0.1147325
sultanpur,26.305,83.079,2026-02-04 13:30:00 UTC,h00v00,452.0,2817.0,0.1583445,0.0881363
sultanpur,26.305,83.079,2026-02-04 16:30:00 UTC,h00v00,452.0,2817.0,0.1583272,0.0886533
sultanpur,26.305,83.079,2026-02-04 19:30:00 UTC,h00v00,452.0,2817.0,0.1583372,0.0889244
sultanpur,26.305,83.079,2026-02-04 22:30:00 UTC,h00v00,452.0,2817.0,0.1583278,0.0893148
sultanpur,26.305,83.079,2026-02-05 01:30:00 UTC,h00v00,452.0,2817.0,0.1583464,0.089765
sultanpur,26.305,83.079,2026-02-05 04:30:00 UTC,h00v00,452.0,2817.0,0.1582966,0.090159
sultanpur,26.305,83.079,2026-02-05 07:30:00 UTC,h00v00,452.0,2817.0,0.1580509,0.0880939
